sm-wnp2-0.05-0.05,wnp2,0.05,0.05,0.9601449275362319,1.9632632695297465E-4,3173.814247000001,2726.4695700000025,46095.54881700011,50383.991310000114,107862,24917343,5399174
sm-wnp2-0.05-0.05,wnp2,0.05,0.05,1.0,0.02099737532808399,643.1281309999994,99.68474299999968,453.1810249999999,1069.6513979999993,2144,628574,105918
sm-wnp2-0.05-0.05,wnp2,0.05,0.05,0.9933110367892977,0.0025881676296044547,1307.6880450000028,90.73851800000045,967.3507120000027,2218.3299040000056,4273,1095457,114753
sm-wnp2-0.05-0.05,wnp2,0.05,0.05,0.9848353552859619,0.008259327626051947,3014.7360219999896,164.99507500000192,914.3828450000456,3232.1868500000423,8593,7512719,275204
sm-wnp2-0.05-0.05,wnp2,0.05,0.05,0.5412238113983292,0.03425973608873089,4453.741917999993,162.333695,2081.9715750000137,6220.037133000009,11237,4542179,361182
sm-wnp2-0.05-0.05,wnp2,0.05,0.05,0.9329710144927537,0.003714241411267494,999.6371249999985,155.00368800000027,7175.9195049999935,8128.316363999992,11037,1426707,277311
sm-wnp2-0.05-0.05,wnp2,0.05,0.05,1.0,0.005069962750363605,747.098580000001,191.47505700000016,1540.203769000003,2184.434706000003,5165,2684074,438662
sm-wnp2-0.05-0.05,wnp2,0.05,0.05,0.9933110367892977,5.137750530208935E-4,1828.8147289999997,276.5378510000005,4825.107271999998,6404.319863999996,13575,4699443,578074
sm-wnp2-0.05-0.05,wnp2,0.05,0.05,0.9978336221837089,0.0010415682046267698,7367.007881999979,886.7304109999927,6346.409018000033,10748.007592000038,35672,38070773,2211089
sm-wnp2-0.05-0.05,wnp2,0.05,0.05,0.8129291868958579,0.010539178855864566,6894.527861000022,659.6177969999974,12288.81169100002,17901.07680000004,44439,22191512,1763515
sm-wnp2-0.05-0.05,wnp2,0.05,0.05,0.9329710144927537,0.003714241411267494,859.6018049999996,154.97417099999961,8.167784000000012,896.4974659999993,3375,1426707,277311
sm-wnp2-0.05-0.05,wnp2,0.05,0.05,1.0,0.005069962750363605,635.139111999999,193.5817169999995,13.03246999999997,642.8516269999986,3181,2684074,438662
sm-wnp2-0.05-0.05,wnp2,0.05,0.05,0.9933110367892977,5.137750530208935E-4,1970.579706999999,287.3086870000004,17.487574000000055,1706.758766000001,9524,4699443,578074
sm-wnp2-0.05-0.05,wnp2,0.05,0.05,0.9978336221837089,0.0010415682046267698,8516.061234999908,856.3651570000012,44.242572000000784,4273.445393999979,30277,38070773,2211089
sm-wnp2-0.05-0.05,wnp2,0.05,0.05,0.8129291868958579,0.010539178855864566,7543.622082000051,707.8949579999899,33.06384000000029,6033.894119000015,31581,22191512,1763515
sm-wnp2-0.05-0.05amazonGp-,wnp2,0.05,0.05,0.9329710144927537,0.003714241411267494,993.1778970000006,144.94505900000004,8.52702599999999,939.7584290000003,3975,1426707,277311
sm-wnp2-0.05-0.05dblpAcm-,wnp2,0.05,0.05,1.0,0.005069962750363605,661.7141590000003,190.48306699999986,11.526344999999974,601.5668010000002,3190,2684074,438662
sm-wnp2-0.05-0.05cddb-,wnp2,0.05,0.05,0.9933110367892977,5.137750530208935E-4,1719.8230320000046,272.53778099999977,15.021334999999947,1558.9353680000024,8841,4699443,578074
sm-wnp2-0.05-0.05dblpScholar-,wnp2,0.05,0.05,0.9978336221837089,0.0010415682046267698,8589.444405999959,864.0922049999982,47.094714000000415,4298.453751999984,29378,38070773,2211089
sm-wnp2-0.05-0.05movies-,wnp2,0.05,0.05,0.8129291868958579,0.010539178855864566,6665.302466999965,657.1796780000019,65.88663700000022,5425.168756999983,30189,22191512,1763515
sm-wnp3-0.05-0.05amazonGp-,wnp3,0.05,0.05,0.0,NaN,1031.414993,512.1870280000009,2.484785999999997,1360.827666000001,4443,1426707,0
sm-wnp3-0.05-0.05dblpAcm-,wnp3,0.05,0.05,0.0,NaN,729.874704,605.9960890000008,2.671061000000001,1075.6253230000007,3685,2684074,0
sm-wnp3-0.05-0.05cddb-,wnp3,0.05,0.05,0.8795986622073578,0.9037800687285223,2123.7472950000074,863.5828590000007,6.628212000000016,2344.8459790000056,10606,4699443,291
sm-wnp3-0.05-0.05dblpScholar-,wnp3,0.05,0.05,0.0,NaN,6786.424709999981,2723.102729000009,17.46776599999974,6161.431968999994,29734,38070773,0
sm-wnp3-0.05-0.05movies-,wnp3,0.05,0.05,8.747758386913353E-5,0.022988505747126436,7345.575833000012,1992.5491620000087,14.430892999999985,7150.524287999996,32040,22191512,87
